tt8583694	tvMovie	Christmas on Holly Lane	2018	90	Drama
tt10298432	tvMovie	Romance Retreat	2019	84	Romance
tt11230402	tvMovie	My Best Friend's Christmas	2019	90	Drama,Romance
tt8708564	movie	Christmas in the Highlands	2019	84	Comedy,Drama,Romance
tt9164986	tvSeries	The Baker and the Beauty	2020	43	Comedy,Drama,Musical
tt6615240	tvMovie	Second Chance Christmas	2017	120	Comedy,Drama,Romance
tt3214240	tvMovie	Snow Bride	2013	84	Comedy,Family,Romance
tt2395247	tvMovie	How to Fall in Love	2012	84	Comedy,Romance
tt6764496	tvMovie	The Spruces and the Pines	2017	86	Comedy,Drama,Family
tt6478538	movie	The Christmas Calendar	2017	83	Comedy,Mystery,Romance
tt4789290	movie	A Kind of Magic	2015	90	Comedy,Fantasy,Romance
tt4555594	movie	How Sarah Got Her Wings	2015	88	Drama,Fantasy
tt5990386	tvMovie	Road Less Traveled	2017	87	Music,Romance
tt6862864	movie	Another Tango	2018	82	Drama,Romance
tt11241514	tvMovie	A Cheerful Christmas	2019	83	Drama,Romance
tt10582422	movie	Sweet Sunshine	2020	93	Drama
tt0385013	tvMovie	I Want to Marry Ryan Banks	2004	95	Comedy,Romance
tt6720438	movie	Emerson Heights	2020	96	Drama,Romance
tt0420683	tvMovie	I Do (But I Don't)	2004	97	Comedy,Drama,Romance
tt5319656	movie	Sweet Home Carolina	2017	84	Comedy,Drama,Romance
tt1684914	tvMovie	Accidentally in Love	2011	88	Comedy,Drama,Romance
tt2475914	tvMovie	Holiday High School Reunion	2012	88	Comedy,Drama,Musical
tt7074092	tvMovie	Christmas Wedding Planner	2017	86	Romance
tt8041006	tvMovie	Christmas with a View	2018	91	Drama,Romance
tt5231402	tvMovie	The Flight Before Christmas	2015	88	Comedy,Romance
tt7069196	tvMovie	A Very Merry Toy Store	2017	90	Comedy,Drama,Family
tt10953626	tvMovie	Christmas in Louisiana	2019	90	Romance
tt7736656	tvMovie	Christmas Cupcakes	2018	88	Comedy,Drama
tt3210376	tvMovie	Holiday Road Trip	2013	88	Comedy,Drama,Romance
tt5073652	tvMovie	The Engagement Clause	2016	87	Comedy,Romance
tt2566858	tvMovie	A Star for Christmas	2012	88	Comedy,Drama,Romance
tt10887838	tvMovie	Rediscovering Christmas	2019	87	Drama,Romance
tt10964214	tvMovie	A Doggone Christmas	2019	86	Romance
tt6791000	tvMovie	Marry Me at Christmas	2017	84	Comedy,Family,Romance
tt5062762	tvMovie	Magic Stocking	2015	86	Comedy,Drama,Fantasy
tt5070196	tvMovie	Debbie Macomber's Dashing Through the Snow	2015	83	Comedy,Family,Romance
tt6303962	tvMovie	12 Days of Giving	2017	85	Comedy,Drama,Family
tt6658510	tvMovie	A Christmas Solo	2017	90	Comedy,Drama,Music
tt5266444	tvMovie	Last Chance for Christmas	2015	87	Family,Fantasy,Romance
tt9296692	tvMovie	Country Christmas Album	2018	90	Drama,Family,Romance
tt7642558	tvMovie	Four Christmases and a Wedding	2017	90	Comedy,Drama,Family
tt5237552	tvMovie	A Gift Wrapped Christmas	2015	87	Comedy,Drama,Family
tt4364882	tvMovie	Letter Never Sent	2015	90	Family,Romance
tt2665200	tvMovie	Oh Christmas Tree!	2013	87	Comedy,Family,Romance
tt7001906	tvMovie	A Very Country Christmas	2017	84	Drama,Romance
tt10493490	tvMovie	Two Turtle Doves	2019	84	Drama,Family
tt3131532	tvMovie	Catch a Christmas Star	2013	84	Comedy,Drama,Family
tt10295168	tvMovie	A Very Vintage Christmas	2019	87	Drama,Romance
tt5518792	tvMovie	Do I Say I Do?	2017	86	Romance
tt6503354	tvMovie	Bad Date Chronicles	2017	84	Comedy,Romance
tt4137596	tvMovie	A Gift of Miracles	2015	85	Drama
tt9636630	movie	Home Sweet Home	2020	84	Comedy,Drama,Romance
tt6279602	tvMovie	A Dream of Christmas	2016	84	Comedy,Drama,Family
tt3626180	tvMovie	The Christmas Secret	2014	120	Drama,Family,Romance
tt7692814	tvMovie	My Christmas Prince	2017	85	Comedy,Drama,Family
tt7855292	tvSeries	Dear Heirs	2018	\N	Comedy,Drama,Family
tt7756084	movie	The Farmer and the Belle: Saving Santaland	2020	91	Comedy,Family,Romance
tt9912890	tvMovie	Ivy & Mistletoe	2020	\N	Family,Romance
tt12110636	tvMovie	A Royal Christmas Engagement	2020	86	Family,Romance
tt6364638	movie	A Wedding Wonderland	2017	90	Romance
tt10768410	tvMovie	Christmas at Graceland: Home for the Holidays	2019	84	Music,Romance
tt10887846	tvMovie	Christmas Hotel	2019	88	Drama,Romance
tt10309574	movie	A Christmas Winter Song	2019	90	Drama
tt10583460	tvMovie	Radio Christmas	2019	87	Drama,Romance
tt6338374	tvMovie	Love at First Glance	2017	80	Drama,Family,Romance
tt6167116	tvMovie	Broadcasting Christmas	2016	84	Comedy,Drama,Family
tt5182120	tvMovie	I'm Not Ready for Christmas	2015	84	Comedy,Drama,Family
tt5863634	tvMovie	A Perfect Christmas	2016	84	Comedy,Family,Romance
tt5485456	tvMovie	The Rooftop Christmas Tree	2016	88	Action,Animation,Family
tt6132948	tvMovie	A Nutcracker Christmas	2016	86	Adventure,Drama,Family
tt10118110	tvMovie	Christmas Wedding Runaway	2019	85	Drama,Romance
tt4177742	tvMovie	Christmas at Cartwright's	2014	84	Comedy,Drama,Family
tt3131456	tvMovie	A Very Merry Mix-Up	2013	87	Comedy,Drama,Family
tt3118746	tvMovie	A Snow Globe Christmas	2013	89	Comedy,Drama,Family
tt2374486	tvMovie	Help for the Holidays	2012	90	Drama,Family,Fantasy
tt4065324	tvMovie	The Christmas Parade	2014	90	Comedy,Drama,Family
tt2994382	tvMovie	Window Wonderland	2013	90	Comedy,Family,Romance
tt10873852	tvMovie	Staging Christmas	2019	85	Drama,Family,Romance
tt9815084	movie	A Very British Christmas	2019	90	Family
tt10979386	tvMovie	Christmas Matchmakers	2019	87	Family
tt5334108	tvMovie	Advance & Retreat	2016	90	Family
tt4417186	tvMovie	Reluctant Nanny	2015	90	Drama,Family,Romance
tt10921256	tvMovie	Always and Forever Christmas	2019	87	Comedy,Drama,Family
tt8354006	movie	Christmas Camp	2018	90	Drama,Family,Romance
tt3210984	tvMovie	Dear Secret Santa	2013	88	Comedy,Family,Romance
tt3320502	tvMovie	Let It Snow	2013	82	Drama,Family,Romance
tt4159212	tvMovie	One Starry Christmas	2014	83	Comedy,Drama,Romance
tt1264895	tvMovie	Moonlight & Mistletoe	2008	87	Drama,Family,Romance
tt4065316	tvMovie	Best Christmas Party Ever	2014	84	Comedy,Drama,Romance
tt2214864	tvMovie	Puppy Love	2012	90	Comedy,Drama,Family
tt1068284	tvMovie	Snowglobe	2007	86	Comedy,Family,Fantasy
tt4843046	tvMovie	Northpole: Open for Christmas	2015	83	Drama,Family,Fantasy
tt5779686	tvMovie	Diagnosis Delicious	2016	87	Family,Romance
tt1895321	tvMovie	Christmas Lodge	2011	86	Comedy,Drama,Family
tt3911058	tvMovie	The Santa Con	2014	88	Comedy,Drama,Family
tt1893218	tvMovie	Dear Santa	2011	90	Drama
tt3595848	tvMovie	Northpole	2014	81	Family,Fantasy,Romance
tt2094146	tvMovie	The Heart of Christmas	2011	86	Drama,Family
tt7942116	tvMovie	Signed, Sealed, Delivered: The Road Less Travelled	2018	82	Comedy,Drama,Mystery
tt10768348	tvMovie	The Mistletoe Secret	2019	83	Drama,Romance
tt11707320	tvMovie	Love is a Piece of Cake	2020	90	Animation,Comedy,Romance
tt0425468	tvMovie	Snow	2004	120	Comedy,Family,Fantasy
tt5779862	tvMovie	Sisters of the Groom	2017	90	Family
tt3004544	tvMovie	Pete's Christmas	2013	86	Comedy,Drama,Family
tt2460976	tvMovie	Love at the Christmas Table	2012	89	Comedy,Drama,Romance
tt7635550	movie	A Kiss on Candy Cane Lane	2019	80	Drama
tt6398464	tvMovie	The Perfect Christmas Present	2017	82	Drama,Romance
tt2304098	tvMovie	Holly's Holiday	2012	85	Comedy,Fantasy,Romance
tt4943236	tvMovie	Girlfriends of Christmas Past	2016	90	Comedy,Romance
tt4276834	tvMovie	A Perfect Christmas List	2014	88	Comedy,Drama,Family
tt5210048	tvMovie	Merry Matrimony	2015	120	Comedy,Romance
tt13350688	tvMovie	Chateau Christmas	2020	84	Drama,Music,Romance
tt12877642	tvMovie	Jingle Bell Bride	2020	84	Drama,Romance
tt11847642	tvMovie	Deliver by Christmas	2020	84	Comedy,Romance
tt13344860	tvMovie	Christmas Tree Lane	2020	84	Comedy,Drama,Music
tt13057170	tvMovie	Sweet Autumn	2020	84	Comedy,Family,Romance
tt12773628	tvMovie	One Royal Holiday	2020	85	Comedy,Drama,Family
tt12822926	tvMovie	On the 12th Date of Christmas	2020	84	Comedy,Romance
tt12792442	tvMovie	Christmas Unwrapped	2020	87	Comedy,Drama,Romance
tt11738870	tvMovie	Christmas on Ice	2020	87	Romance
tt12972410	tvMovie	My Best Friend's Bouquet	2020	83	Romance
tt10887492	tvMovie	Country at Heart	2020	84	Drama,Music,Romance
tt8611700	movie	Christmas at the Chateau	2019	98	Comedy,Drama,Romance
tt11508080	tvMovie	A Crafty Christmas Romance	2020	84	Romance
tt13085592	tvMovie	Heart of Down Under	2020	83	Action,Comedy,Drama
tt12587514	tvMovie	Romance in the Air	2020	81	Drama,Romance
tt10777644	tvMovie	Follow Your Heart	2020	84	Romance
tt12660882	tvMovie	Wedding Every Weekend	2020	84	Comedy,Romance
tt13356044	tvMovie	Cranberry Christmas	2020	84	Drama,Romance
tt13192538	tvMovie	Never Kiss a Man in a Christmas Sweater	2020	84	Comedy,Romance
tt6540706	tvMovie	Sister Swap: A Hometown Holiday	2021	83	Romance
tt13097858	tvMovie	Christmas She Wrote	2020	84	Drama,Romance
tt12950902	tvMovie	The Christmas House	2020	84	Drama,Romance
tt12766346	tvMovie	If I Only Had Christmas	2020	84	Drama,Romance
tt12579258	tvMovie	Lonestar Christmas	2020	87	Romance
tt13341414	tvMovie	A Timeless Christmas	2020	84	Comedy,Fantasy,Romance
tt12557978	tvMovie	A Christmas Tree Grows in Colorado	2020	86	Drama,Family
tt13206476	tvMovie	Christmas by Starlight	2020	84	Drama,Romance
tt13109730	tvMovie	Good Morning Christmas!	2020	84	Drama,Romance
tt13267034	tvMovie	The Christmas Ring	2020	84	Drama,Romance
tt13121702	tvMovie	The Christmas Edition	2020	88	Drama,Romance
tt13194940	tvMovie	Christmas in Evergreen: Bells Are Ringing	2020	84	Drama,Romance
tt13040330	tvMovie	Cross Country Christmas	2020	83	Comedy,Romance
tt13197624	tvMovie	A Glenbrooke Christmas	2020	85	Drama,Romance
tt13169850	tvMovie	Time for Us to Come Home for Christmas	2020	84	Romance
tt13320784	tvMovie	Five Star Christmas	2020	84	Comedy,Romance
tt13243610	tvMovie	Meet Me at Christmas	2020	83	Drama,Romance
tt11348926	tvMovie	The Angel Tree	2020	86	Drama,Mystery,Romance
tt12997976	tvMovie	Dear Christmas	2020	86	Romance
tt13064420	tvMovie	Once Upon a Main Street	2020	87	Comedy,Drama,Romance
tt13147954	tvMovie	A Sugar & Spice Holiday	2020	84	Comedy,Drama,Romance
tt12932550	tvMovie	A Christmas Exchange	2020	87	Drama,Romance
tt11753704	movie	The Christmas Listing	2020	84	Drama,Romance
tt11828420	tvMovie	Christmas on the Vine	2020	87	Drama,Romance
tt12988016	tvMovie	A Welcome Home Christmas	2020	88	Drama,Romance
tt12787842	tvMovie	Santa's Squad	2020	91	Drama,Family,Romance
tt12968696	tvMovie	Christmas on the Menu	2020	88	Comedy,Drama,Romance
tt12843484	tvMovie	Let's Meet Again on Christmas Eve	2020	87	Drama,Romance
tt13341432	tvMovie	A Nashville Christmas Carol	2020	84	Drama,Fantasy,Music
tt13341400	tvMovie	Christmas in Vienna	2020	83	Drama,Romance
tt13341848	tvMovie	A Godwink Christmas: Second Chance, First Love	2020	85	Drama,Family,Romance
tt11929008	tvMovie	A Very Charming Christmas Town	2020	88	Drama,Romance
tt12987036	tvMovie	The Christmas Yule Blog	2020	87	Romance
tt8954890	movie	Midway to Love	2019	87	Romance
tt11740766	tvMovie	Love in Harmony Valley	2020	88	Romance
tt11060626	tvMovie	Love by Accident	2020	84	Romance
tt13176816	tvSeries	Mystery 101	2019	\N	Crime,Drama,Mystery
tt13025202	tvSeries	Aurora Teagarden Mysteries	2015	90	Crime,Mystery
tt13174740	tvMiniSeries	Darrow & Darrow	2017	\N	Mystery
tt13174750	tvMiniSeries	The Gourmet Detective	2015	\N	Crime,Drama,Mystery
tt13018906	tvSeries	Hailey Dean Mystery	2016	90	Crime,Drama,Mystery
tt13197674	tvMiniSeries	The Chronicle Mysteries: The Wrong Man	2019	\N	Crime,Drama,Mystery
tt7714136	tvMovie	Karen Kingsbury's Maggie's Christmas Miracle	2017	83	Drama,Family,Romance
tt13174748	tvMiniSeries	Murder, She Baked	2015	\N	Mystery
tt13845504	tvMovie	A Love to Remember	2021	85	Romance
tt10650924	tvMovie	Same Time, Next Christmas	2019	90	Drama,Romance
tt10516322	tvMovie	The Charm Bracelet	2020	86	Romance
tt13246926	tvMovie	Unlocking Christmas	2020	85	Mystery,Romance
tt13341592	tvMovie	USS Christmas	2020	84	Romance
tt13273744	tvMovie	A Christmas Carousel	2020	85	Drama,Romance
tt6284950	tvMovie	A Rose for Christmas	2017	84	Drama,Romance
tt8667202	tvMovie	Christmas with a Prince	2018	90	Romance
tt8523028	movie	Roped	2020	91	Drama,Romance
tt13606088	tvMovie	Taking a Shot at Love	2021	84	Drama,Romance
tt13606148	tvMovie	Snowkissed	2021	84	Comedy,Romance
tt13606142	tvMovie	A Winter Getaway	2021	84	Comedy,Romance
tt11348956	tvMovie	Playing Cupid	2021	84	Comedy,Romance
tt11363582	tvMovie	A New Year's Resolution	2021	84	Drama,Romance
tt13831504	tvMovie	It Was Always You	2021	86	Comedy,Drama,Romance
tt13605268	tvMovie	Two for the Win	2021	85	Drama,Romance
tt13827742	tvMovie	Beverly Hills Wedding	2021	84	Drama,Romance
tt13737848	tvMovie	Mix Up in the Mediterranean	2021	84	Comedy,Romance
tt13110420	tvMovie	Chasing Waterfalls	2021	86	Drama,Romance
tt14039028	tvMovie	Fit for a Prince	2021	81	Comedy,Drama,Romance
tt14039046	tvMovie	Don't Go Breaking My Heart	2021	83	Comedy,Romance
tt13775584	tvMovie	As Luck Would Have It	2021	86	Drama,Romance
tt10887358	tvMovie	One Winter Wedding	2021	84	Drama,Romance
tt14039078	tvMovie	Right in Front of Me	2021	84	Comedy,Drama,Romance
tt14113198	tvSeries	The Crossword Mysteries	2019	90	Crime,Drama,Romance
tt14107648	tvMovie	Love Stories in Sunflower Valley	2021	90	Comedy,Romance
tt13839188	tvMovie	Designed with Love	2021	85	Romance
tt13012364	tvMovie	One of a Kind Love	2021	90	Comedy,Romance
tt12739938	tvMovie	Hint of Love	2020	84	Comedy,Romance
tt14012034	tvMovie	A Vineyard Romance	2021	86	Drama,Romance
tt13503476	tvMovie	The Valentine Competition	2021	92	Romance
tt13972476	tvMovie	Fishing for Love	2021	84	Romance
tt13357086	tvMovie	A Whirlwind Wedding	2021	85	Comedy,Romance
tt13843828	tvMovie	Love in Full Swing	2021	85	Romance
tt13897490	movie	The Perfect Wedding Match	2021	83	Romance
tt12529748	tvMovie	Kite Festival of Love	2021	90	Drama,Romance
tt13893668	tvMovie	Love's Match	2021	84	Romance
tt14149826	tvMovie	Love's Sweet Recipe	2021	85	Romance
tt13887620	tvMovie	Love Upstream	2021	85	Comedy,Romance
tt12899520	tvMovie	Love at Cedar Creek	2021	\N	Romance
tt13893970	tvMovie	Love in Translation	2021	85	Comedy,Family,Romance
tt14149740	tvMovie	The Clue to Love	2021	84	Romance
tt11388822	movie	Romance on the Menu	2020	96	Family,Romance
tt14477372	tvMovie	Sweet Carolina	2021	84	Drama,Romance
tt14606600	tvMovie	Baby, It's Cold Inside	2021	84	Drama,Romance
tt13273728	movie	Colors of Love	2021	85	Drama,Romance
tt12316630	tvMovie	The Charm of Love	2020	88	Romance
tt11916012	tvMovie	Blueprint to the Heart	2020	90	Romance
tt13099852	tvMovie	My Birthday Romance	2020	90	Romance
tt13342238	tvMovie	Project Christmas Wish	2020	85	Drama,Family,Romance
tt3461912	tvMovie	Looking for Mr. Right	2014	84	Comedy,Drama,Family
tt11585200	tvMovie	The Christmas Waltz	2020	84	Drama,Family,Romance
tt6604438	tvMovie	A Man for Every Month	2017	90	Family
tt13356246	tvMovie	Holly & Ivy	2020	85	Drama,Family,Romance
tt13381368	tvMovie	Christmas with the Darlings	2020	84	Comedy,Family,Romance
tt3918776	tvMovie	Love by the Book	2015	90	Drama,Family,Romance
tt3630228	tvMovie	Perfect on Paper	2014	82	Comedy,Family,Romance
tt4364866	tvMovie	Adventures in Love & Babysitting	2015	90	Comedy,Family,Romance
tt13357258	tvMovie	The Christmas Bow	2020	83	Drama,Music,Romance
tt11192852	tvMovie	Feliz NaviDAD	2020	87	Drama,Family
tt4364338	tvMovie	Cloudy with a Chance of Love	2015	87	Comedy,Family,Romance
tt4364860	tvMovie	Portrait of Love	2015	83	Comedy,Drama,Family
tt2816628	tvMovie	Reading Writing & Romance	2013	88	Family,Romance
tt4364862	tvMovie	Romantically Speaking	2015	90	Comedy,Family,Mystery
tt4067256	tvMovie	Recipe for Love	2014	86	Comedy,Family,Romance
tt5828874	tvMovie	My Summer Prince	2016	87	Comedy,Family,Romance
tt4368496	tvMovie	Bridal Wave	2015	88	Comedy,Family,Romance
tt7064954	tvMovie	Sun, Sand & Romance	2017	84	Action,Comedy,Family
tt6937070	tvMovie	Love at the Shore	2017	84	Comedy,Family,Romance
tt2998888	tvMovie	Sweet Surrender	2014	90	Comedy,Drama,Family
tt2640502	tvMovie	The Thanksgiving House	2013	85	Drama,Family,Romance
tt5039242	tvMovie	A Moving Romance	2017	90	Family,Romance
tt7726196	tvMovie	Undercover Angel	2017	90	Family
tt6097984	tvMovie	Tomboy	2018	85	Family,Romance
tt4743248	tvMovie	Casa Vita	2016	90	Drama,Family,Romance
tt2202800	tvMovie	Notes from Dad	2013	\N	Family,Music,Romance
tt5127934	tvMovie	It Had to Be You	2015	90	Family
tt2188926	tvMovie	Strawberry Summer	2012	120	Family
tt1455270	tvMovie	Healing Hands	2010	90	Family
tt0486420	tvMovie	Love's Long Journey	2005	120	Drama,Family,Western
tt1684907	tvMovie	Love Begins	2010	89	Animation,Family,Romance
tt3108318	tvMovie	A Lesson in Romance	2014	\N	Family
tt4041278	tvMovie	The Cookie Mobster	2014	90	Family
tt1672621	tvMovie	Love's Everlasting Courage	2011	88	Drama,Family,Western
tt11844502	tvMovie	Love's Second Chance	2020	92	Romance
tt12567442	tvMovie	A Wedding to Remember	2021	85	Romance
tt13842628	tvMovie	Cooking Up Love	2021	85	Romance
tt13345816	tvMovie	A Romance Wedding	2021	85	Romance
tt11399362	movie	Finding Love in Mountain View	2020	89	Romance
tt12932534	tvMovie	Christmas in the Rockies	2020	85	Romance
tt13342180	tvMovie	A Christmas Break	2020	90	Drama,Romance
tt13286622	tvMovie	Heart of the Holidays	2020	84	Romance
tt13189798	tvMovie	Spotlight on Christmas	2020	84	Romance
tt11666938	tvMovie	Inn Love by Christmas	2020	88	Comedy,Drama,Romance
tt13342118	tvMovie	Swept Up by Christmas	2019	84	Comedy,Drama,Romance
tt12953542	movie	My Sweet Holiday	2020	84	Romance
tt10854916	tvMovie	A Christmas Crush	2019	87	Comedy,Romance
tt13273702	tvMovie	Too Close For Christmas	2020	88	Drama
tt13341908	tvMovie	Christmas Ever After	2020	87	Drama,Romance
tt13189624	tvMovie	Homemade Christmas	2020	85	Drama,Romance
tt11615500	tvMovie	Candy Cane Christmas	2020	91	Romance
tt13341368	tvMovie	Christmas on Wheels	2020	86	Romance
tt13403210	tvMovie	The Christmas Aunt	2020	86	Romance
tt12821388	tvMovie	Merry Liddle Christmas Wedding	2020	87	Drama,Romance
tt13342190	tvMovie	Love, Lights, Hanukkah!	2020	84	Drama,Romance
tt12921552	movie	Christmas Comes Home	2020	84	Comedy,Drama,Romance
tt14219458	movie	Farm to Fork to Love	2021	87	Romance
tt10964532	tvMovie	The Christmas Temp	2019	87	Comedy
tt13013696	tvMovie	Seasoned with Love	2021	90	Comedy,Romance
tt14200814	tvMovie	Love in Whitbrooke	2021	85	Romance
tt14444018	tvMovie	Love on the Road	2021	85	Romance
tt13526660	tvMovie	Wedding Cake Dreams	2021	\N	Romance
tt13697800	tvMovie	A Picture Perfect Wedding	2021	85	Romance
tt12756656	movie	Calling for Love	2020	90	Comedy,Romance
tt12228496	tvMovie	Christmas by Chance	2020	97	Comedy,Romance
tt13303456	movie	Love, Lost & Found	2021	88	Comedy,Romance
tt12539024	tvMovie	Save the Wedding	2021	86	Romance
tt11192714	movie	Retreat to Paradise	2020	88	Romance
tt7858404	tvMovie	Love, Lost and Found	2016	110	Drama
tt6699114	tvMovie	Runaway Romance	2018	90	Drama,Romance
tt4122118	tvMovie	Love Finds You in Charm	2015	92	Drama
tt4769430	tvMovie	Love Finds You in Valentine	2016	87	Drama,Romance
tt12145636	movie	Love You Right: An R&B Musical	2021	\N	Drama,Musical,Romance
tt12389030	tvMovie	A Very Country Christmas: Homecoming	2020	84	Romance
tt10920660	tvMovie	Mistletoe Magic	2019	85	Romance
tt12965420	tvMovie	Dashing Home for Christmas	2020	84	Romance
tt10808294	movie	Christmas on the Range	2019	90	Romance,Western
tt13484446	tvMovie	Beaus of Holly	2020	88	Comedy,Romance
tt7140696	tvMovie	At Home in Mitford	2017	84	Drama,Family
tt0284123	tvMovie	Follow the Stars Home	2001	103	Drama,Family,Romance
tt14182842	tvSeries	Martha's Vineyard Mysteries	2020	\N	Mystery
tt8659750	tvMovie	Hometown Holiday	2018	84	Drama,Romance
tt8497680	tvMovie	Signed, Sealed, Delivered: To the Altar	2018	84	Comedy,Drama,Mystery
tt12786794	tvMovie	A Love Yarn	2021	90	Comedy,Romance
tt13176206	tvMovie	As Gouda as it Gets	2020	90	Comedy,Romance
tt12829388	tvMovie	You May Kiss the Bridesmaid	2021	90	Comedy,Romance
tt14695276	tvMovie	You Had Me at Aloha	2021	84	Drama,Romance
tt13454498	tvMovie	Dashing in December	2020	88	Drama
tt13147656	tvMovie	The Christmas Setup	2020	85	Drama,Romance
tt1709157	tvMovie	The Lost Valentine	2011	87	Drama,Romance
tt13178100	tvMiniSeries	Matchmaker Mysteries	2019	\N	Crime,Mystery,Romance
tt13341408	tvMovie	The Christmas Doctor	2020	84	Drama,Romance
tt3804730	tvMovie	Naughty & Nice	2014	88	Comedy,Romance
tt4434688	tvMovie	The Spirit of Christmas	2015	91	Drama,Mystery,Romance
tt4065212	movie	Bakery in Brooklyn	2016	100	Comedy,Romance
tt8322908	tvMovie	Christmas Catch	2018	87	Comedy,Crime,Romance
tt7736536	movie	All of You	2017	103	Drama,Romance
tt6398360	movie	Love's Last Resort	2017	86	Comedy,Drama,Romance
tt7429362	tvMovie	Betting on the Bride	2017	88	Romance
tt5105666	movie	Love & Coffee	2016	90	Comedy,Romance
tt9134798	tvMovie	Shoelaces for Christmas	2018	90	Drama,Family,Romance
tt12986254	movie	Christmas with a Crown	2020	89	Romance
tt2355762	tvMovie	Christmas with Holly	2012	88	Drama,Family,Romance
tt13888054	tvMovie	The Wedding Ring	2021	85	Romance
tt6295106	tvMovie	While You Were Dating	2017	80	Comedy,Romance
tt4882698	tvMovie	Lead with Your Heart	2015	84	Drama,Romance
tt1761017	tvMovie	Time after Time	2011	89	Drama,Fantasy,Romance
tt7042800	tvMovie	Wedding March 2: Resorting to Love	2017	84	Comedy,Romance
tt15117586	tvMovie	Sealed with a Kiss: Wedding March 6	2021	84	Romance
tt8125466	tvMovie	Wedding March 3: Here Comes the Bride	2018	82	Romance
tt6382412	tvMovie	Love Locks	2017	95	Romance
tt2339647	tvMovie	Smart Cookies	2012	119	Adventure
tt3593916	tvMovie	Mom's Day Away	2014	82	Comedy
tt1355235	tvMovie	Come Dance at My Wedding	2009	87	Drama
tt14757296	tvMovie	The Baker's Son	2021	84	Fantasy,Romance
tt14605426	tvMovie	Her Pen Pal	2021	84	Drama,Romance
tt14500264	tvMovie	To Catch a Spy	2021	90	Mystery,Romance
tt14549712	tvMovie	Sand Dollar Cove	2021	84	Drama,Romance
tt14632158	tvMovie	The 27-Hour Day	2021	84	Romance
tt14885506	tvMovie	Love, for Real	2021	84	Comedy,Romance
tt14790908	movie	Love Map	2021	\N	Romance
tt14681620	tvMovie	A Christmas Dance Reunion	2021	87	Drama,Romance
tt14809392	tvMovie	Crashing Through the Snow	2021	84	Comedy,Drama,Romance
tt13055752	tvMovie	Together Forever Tea	2021	90	Comedy,Romance
tt14833702	tvMovie	A Little Daytime Drama	2021	90	Comedy,Romance
tt14951434	tvSeries	Hannah Swensen Mysteries	2021	\N	Crime,Mystery
tt14861278	tvMovie	Christmas à La Carte	2021	\N	Romance
tt13983454	tvMovie	Love Knots	2021	90	Comedy,Romance
tt14488426	tvMovie	Written in the Stars	2021	90	Comedy,Romance
tt14239846	tvMovie	Destination Love	2021	90	Comedy,Romance
tt14489062	tvMovie	The Secret Sauce	2021	90	Comedy,Romance
tt14599718	tvMovie	A Slice of Romance	2021	\N	Romance
tt14250266	tvMovie	Sweet as Maple Syrup	2021	90	Comedy,Romance
tt14621156	tvMovie	A Bridesmaid in Love	2021	\N	Romance
tt14256092	tvMovie	Snowed in for Christmas	2021	86	Romance
tt14459724	movie	The Perfect Pairing	2022	84	Family,Romance
tt13983288	tvMovie	Cupids on Beacon Street	2021	90	Comedy,Romance
tt13098300	movie	The Nature of Romance	2021	\N	\N
tt13357264	tvMovie	A Honeymoon to Remember	2021	85	Comedy
tt5052038	tvMovie	Love on the Vines	2017	90	Romance
tt5670842	tvMovie	Once Upon a Date	2017	88	Comedy,Romance
tt4462668	tvMovie	The Right Girl	2015	90	Romance
tt9690756	tvMovie	A Ring for Christmas	2020	88	Comedy,Romance
tt14587370	tvMovie	Loving Christmas	2021	85	Romance
tt14200784	tvMovie	Love on Trend	2021	85	Romance
tt14758476	tvMovie	A Chance for Christmas	2021	92	Comedy,Romance
tt4587740	tvMovie	A Christmas Melody	2015	83	Comedy,Music,Romance
tt9217772	tvMovie	A Wedding for Christmas	2018	90	Romance
tt1446201	tvMovie	12 Men of Christmas	2009	95	Comedy,Romance
tt14060986	tvMovie	It Takes a Christmas Village	2021	87	Comedy,Romance
tt14723400	tvMovie	Secretly Santa	2021	85	Romance
tt14713796	tvMovie	Love for Starters	\N	\N	Romance
tt14641148	tvMovie	A Snowy Christmas	2021	84	Romance
tt14704394	tvMovie	Listen out for Love	2022	\N	Comedy,Romance
tt14958958	movie	Heart of the Manor	2021	85	Comedy,Romance
tt14008268	tvMovie	For the Love of Chocolate	2021	\N	Romance
tt8957414	tvMovie	Roadhouse Romance	2021	84	Drama,Romance
tt14074586	tvMovie	A Snapshot of Forever	\N	\N	Romance
tt14684154	tvMovie	Love & Where to Find It	2021	\N	Romance
tt14074562	tvMovie	The Picture of Christmas	2021	85	Comedy,Family,Romance
tt15029944	tvMovie	Farmer Seeking Love	2021	90	Comedy,Romance
tt15209944	tvMovie	Raise a Glass to Love	2021	84	Comedy,Drama,Romance
tt15214740	tvMovie	Flirting with Romance	2021	\N	Romance
tt14909414	tvMovie	A Christmas to Savour	2021	85	Romance
tt15205728	tvMovie	Fixing Up Christmas	2021	85	Comedy,Romance
tt15075886	tvMovie	Love Afloat	2021	\N	Romance
tt4222522	tvMovie	The Christmas Shepherd	2014	84	Romance
tt3579250	tvMovie	The Tree That Saved Christmas	2014	88	Drama,Romance
tt9217732	tvMovie	A Christmas in Royal Fashion	2018	90	Romance
tt11060704	tvMovie	A Christmas Recipe for Romance	2019	88	Romance
